#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score	queryItem2	queryItem
Cherp	U2af2	10090.ENSMUSP00000078469	10090.ENSMUSP00000005041	0	0	0	0	0.168	0.383	0	0	0.464	U2af2	Cherp
Cherp	Prpf40a	10090.ENSMUSP00000078469	10090.ENSMUSP00000075655	0	0	0	0	0.1	0.383	0	0	0.42	Prpf40a	Cherp
Cherp	Srsf1	10090.ENSMUSP00000078469	10090.ENSMUSP00000120595	0	0	0	0	0.097	0.763	0	0	0.776	Srsf1	Cherp
Cherp	Rbm39	10090.ENSMUSP00000078469	10090.ENSMUSP00000105216	0	0	0	0	0.253	0.383	0	0	0.519	Rbm39	Cherp
Cherp	U2af2	10090.ENSMUSP00000078469	10090.ENSMUSP00000005041	0	0	0	0	0.168	0.383	0	0	0.464	U2af2	Cherp
Clip1	Tuba4a	10090.ENSMUSP00000107192	10090.ENSMUSP00000140657	0	0	0	0	0	0.496	0	0	0.496	Tuba4a	Clip1
Cltc	Flna	10090.ENSMUSP00000099475	10090.ENSMUSP00000033699	0	0	0	0	0.052	0.2	0.72	0	0.769	Flna	Cltc
Cltc	Stt3b	10090.ENSMUSP00000099475	10090.ENSMUSP00000035010	0	0	0	0	0.474	0	0	0	0.474	Stt3b	Cltc
Cltc	Tpd52l1	10090.ENSMUSP00000099475	10090.ENSMUSP00000000305	0	0	0	0	0	0	0.6	0	0.6	Tpd52l1	Cltc
Cltc	Tpd52	10090.ENSMUSP00000099475	10090.ENSMUSP00000091943	0	0	0	0	0.062	0	0.6	0	0.608	Tpd52	Cltc
Cltc	Flna	10090.ENSMUSP00000099475	10090.ENSMUSP00000033699	0	0	0	0	0.052	0.2	0.72	0	0.769	Flna	Cltc
Cltc	Sec31a	10090.ENSMUSP00000099475	10090.ENSMUSP00000092157	0	0	0	0	0.527	0	0	0	0.527	Sec31a	Cltc
Cltc	Tpd52	10090.ENSMUSP00000099475	10090.ENSMUSP00000091943	0	0	0	0	0.062	0	0.6	0	0.608	Tpd52	Cltc
Cltc	Stt3b	10090.ENSMUSP00000099475	10090.ENSMUSP00000035010	0	0	0	0	0.474	0	0	0	0.474	Stt3b	Cltc
Cltc	Stt3b	10090.ENSMUSP00000099475	10090.ENSMUSP00000035010	0	0	0	0	0.474	0	0	0	0.474	Stt3b	Cltc
Col1a1	Itgb4	10090.ENSMUSP00000001547	10090.ENSMUSP00000102068	0	0	0	0	0.097	0.131	0.641	0	0.693	Itgb4	Col1a1
Col1a1	Col3a1	10090.ENSMUSP00000001547	10090.ENSMUSP00000085192	0	0	0	0.95	0.946	0	0.9	0	0.994	Col3a1	Col1a1
Col1a1	Srsf1	10090.ENSMUSP00000001547	10090.ENSMUSP00000120595	0	0	0	0	0	0.433	0	0	0.433	Srsf1	Col1a1
Col1a1	Fn1	10090.ENSMUSP00000001547	10090.ENSMUSP00000054499	0	0	0	0	0.317	0.435	0	0	0.597	Fn1	Col1a1
Col1a1	Fn1	10090.ENSMUSP00000001547	10090.ENSMUSP00000054499	0	0	0	0	0.317	0.435	0	0	0.597	Fn1	Col1a1
Col1a1	Srsf2	10090.ENSMUSP00000001547	10090.ENSMUSP00000090059	0	0	0	0	0	0.433	0	0	0.433	Srsf2	Col1a1
Col3a1	Fn1	10090.ENSMUSP00000085192	10090.ENSMUSP00000054499	0	0	0	0	0.398	0.202	0	0	0.499	Fn1	Col3a1
Col3a1	Fn1	10090.ENSMUSP00000085192	10090.ENSMUSP00000054499	0	0	0	0	0.398	0.202	0	0	0.499	Fn1	Col3a1
Coro1a	Arhgap45	10090.ENSMUSP00000032949	10090.ENSMUSP00000097100	0	0	0	0	0.538	0	0	0	0.538	Arhgap45	Coro1a
Coro1a	Irag2	10090.ENSMUSP00000032949	10090.ENSMUSP00000032396	0	0	0	0	0.42	0	0	0	0.42	Irag2	Coro1a
Ctnnd1	Tjp1	10090.ENSMUSP00000064518	10090.ENSMUSP00000099652	0	0	0	0	0.105	0.066	0.585	0	0.623	Tjp1	Ctnnd1
Ctnnd1	Tjp1	10090.ENSMUSP00000064518	10090.ENSMUSP00000099652	0	0	0	0	0.105	0.066	0.585	0	0.623	Tjp1	Ctnnd1
Ctnnd1	Tjp1	10090.ENSMUSP00000064518	10090.ENSMUSP00000099652	0	0	0	0	0.105	0.066	0.585	0	0.623	Tjp1	Ctnnd1
Ctnnd1	Tjp1	10090.ENSMUSP00000064518	10090.ENSMUSP00000099652	0	0	0	0	0.105	0.066	0.585	0	0.623	Tjp1	Ctnnd1
Ctnnd1	Tjp1	10090.ENSMUSP00000064518	10090.ENSMUSP00000099652	0	0	0	0	0.105	0.066	0.585	0	0.623	Tjp1	Ctnnd1
Ctnnd1	Tjp1	10090.ENSMUSP00000064518	10090.ENSMUSP00000099652	0	0	0	0	0.105	0.066	0.585	0	0.623	Tjp1	Ctnnd1
Ctnnd1	Tjp2	10090.ENSMUSP00000064518	10090.ENSMUSP00000097154	0	0	0	0	0.104	0.057	0.396	0	0.445	Tjp2	Ctnnd1
Ctnnd1	Tjp2	10090.ENSMUSP00000064518	10090.ENSMUSP00000097154	0	0	0	0	0.104	0.057	0.396	0	0.445	Tjp2	Ctnnd1
Ctnnd1	Tjp2	10090.ENSMUSP00000064518	10090.ENSMUSP00000097154	0	0	0	0	0.104	0.057	0.396	0	0.445	Tjp2	Ctnnd1
Ctnnd1	Tjp2	10090.ENSMUSP00000064518	10090.ENSMUSP00000097154	0	0	0	0	0.104	0.057	0.396	0	0.445	Tjp2	Ctnnd1
Ctnnd1	Tjp2	10090.ENSMUSP00000064518	10090.ENSMUSP00000097154	0	0	0	0	0.104	0.057	0.396	0	0.445	Tjp2	Ctnnd1
Ctnnd1	Tjp2	10090.ENSMUSP00000064518	10090.ENSMUSP00000097154	0	0	0	0	0.104	0.057	0.396	0	0.445	Tjp2	Ctnnd1
Ctnnd1	Tjp2	10090.ENSMUSP00000064518	10090.ENSMUSP00000097154	0	0	0	0	0.104	0.057	0.396	0	0.445	Tjp2	Ctnnd1
Ctnnd1	Tjp2	10090.ENSMUSP00000064518	10090.ENSMUSP00000097154	0	0	0	0	0.104	0.057	0.396	0	0.445	Tjp2	Ctnnd1
Ctnnd1	Tjp2	10090.ENSMUSP00000064518	10090.ENSMUSP00000097154	0	0	0	0	0.104	0.057	0.396	0	0.445	Tjp2	Ctnnd1
Ctnnd1	Tjp2	10090.ENSMUSP00000064518	10090.ENSMUSP00000097154	0	0	0	0	0.104	0.057	0.396	0	0.445	Tjp2	Ctnnd1
Ctnnd1	Tjp2	10090.ENSMUSP00000064518	10090.ENSMUSP00000097154	0	0	0	0	0.104	0.057	0.396	0	0.445	Tjp2	Ctnnd1
Ctnnd1	Tjp2	10090.ENSMUSP00000064518	10090.ENSMUSP00000097154	0	0	0	0	0.104	0.057	0.396	0	0.445	Tjp2	Ctnnd1
Ctnnd1	Gsk3b	10090.ENSMUSP00000064518	10090.ENSMUSP00000023507	0	0	0	0	0.059	0.462	0.127	0	0.519	Gsk3b	Ctnnd1
Ctnnd1	Gsk3b	10090.ENSMUSP00000064518	10090.ENSMUSP00000023507	0	0	0	0	0.059	0.462	0.127	0	0.519	Gsk3b	Ctnnd1
Ctnnd1	Gsk3b	10090.ENSMUSP00000064518	10090.ENSMUSP00000023507	0	0	0	0	0.059	0.462	0.127	0	0.519	Gsk3b	Ctnnd1
Ctnnd1	Gsk3b	10090.ENSMUSP00000064518	10090.ENSMUSP00000023507	0	0	0	0	0.059	0.462	0.127	0	0.519	Gsk3b	Ctnnd1
Ctnnd1	Gsk3b	10090.ENSMUSP00000064518	10090.ENSMUSP00000023507	0	0	0	0	0.059	0.462	0.127	0	0.519	Gsk3b	Ctnnd1
Ctnnd1	Gsk3b	10090.ENSMUSP00000064518	10090.ENSMUSP00000023507	0	0	0	0	0.059	0.462	0.127	0	0.519	Gsk3b	Ctnnd1
Denr	Eif3b	10090.ENSMUSP00000023869	10090.ENSMUSP00000098076	0	0	0	0	0.081	0.402	0	0	0.426	Eif3b	Denr
Denr	Eif3g	10090.ENSMUSP00000023869	10090.ENSMUSP00000004206	0	0	0	0	0.085	0.492	0	0	0.515	Eif3g	Denr
Denr	Eif3b	10090.ENSMUSP00000023869	10090.ENSMUSP00000098076	0	0	0	0	0.081	0.402	0	0	0.426	Eif3b	Denr
Denr	Eif4g3	10090.ENSMUSP00000023869	10090.ENSMUSP00000081233	0	0	0	0	0.062	0.263	0.332	0	0.497	Eif4g3	Denr
Denr	Eif3c	10090.ENSMUSP00000023869	10090.ENSMUSP00000032992	0	0	0	0	0.134	0.5	0	0	0.548	Eif3c	Denr
Denr	Eif3j1	10090.ENSMUSP00000023869	10090.ENSMUSP00000028668	0	0	0	0	0.159	0.384	0	0	0.46	Eif3j1	Denr
Denr	Eif3b	10090.ENSMUSP00000023869	10090.ENSMUSP00000098076	0	0	0	0	0.081	0.402	0	0	0.426	Eif3b	Denr
Denr	Eif3c	10090.ENSMUSP00000023869	10090.ENSMUSP00000032992	0	0	0	0	0.134	0.5	0	0	0.548	Eif3c	Denr
Denr	Rps2	10090.ENSMUSP00000023869	10090.ENSMUSP00000092502	0.077	0	0	0	0.066	0.401	0	0	0.438	Rps2	Denr
Denr	Eif4g1	10090.ENSMUSP00000023869	10090.ENSMUSP00000047678	0	0	0	0	0.062	0.263	0.332	0	0.497	Eif4g1	Denr
Denr	Eif3c	10090.ENSMUSP00000023869	10090.ENSMUSP00000032992	0	0	0	0	0.134	0.5	0	0	0.548	Eif3c	Denr
Dkc1	Hnrnpc	10090.ENSMUSP00000033776	10090.ENSMUSP00000107237	0	0	0	0	0.178	0.137	0.905	0	0.927	Hnrnpc	Dkc1
Dkc1	Hnrnpc	10090.ENSMUSP00000033776	10090.ENSMUSP00000107237	0	0	0	0	0.178	0.137	0.905	0	0.927	Hnrnpc	Dkc1
Dkc1	Hnrnpc	10090.ENSMUSP00000033776	10090.ENSMUSP00000107237	0	0	0	0	0.178	0.137	0.905	0	0.927	Hnrnpc	Dkc1
Dkc1	Hnrnpc	10090.ENSMUSP00000033776	10090.ENSMUSP00000107237	0	0	0	0	0.178	0.137	0.905	0	0.927	Hnrnpc	Dkc1
Dkc1	Hnrnpc	10090.ENSMUSP00000033776	10090.ENSMUSP00000107237	0	0	0	0	0.178	0.137	0.905	0	0.927	Hnrnpc	Dkc1
Dkc1	Hnrnpc	10090.ENSMUSP00000033776	10090.ENSMUSP00000107237	0	0	0	0	0.178	0.137	0.905	0	0.927	Hnrnpc	Dkc1
Dkc1	Hnrnpu	10090.ENSMUSP00000033776	10090.ENSMUSP00000047571	0	0	0	0	0.139	0	0.72	0	0.748	Hnrnpu	Dkc1
Dkc1	Hnrnpu	10090.ENSMUSP00000033776	10090.ENSMUSP00000047571	0	0	0	0	0.139	0	0.72	0	0.748	Hnrnpu	Dkc1
Dkc1	Hnrnpu	10090.ENSMUSP00000033776	10090.ENSMUSP00000047571	0	0	0	0	0.139	0	0.72	0	0.748	Hnrnpu	Dkc1
Dkc1	Hsp90aa1	10090.ENSMUSP00000033776	10090.ENSMUSP00000091921	0.041	0	0	0	0.101	0.082	0.676	0	0.709	Hsp90aa1	Dkc1
Dkc1	Hsp90aa1	10090.ENSMUSP00000033776	10090.ENSMUSP00000091921	0.041	0	0	0	0.101	0.082	0.676	0	0.709	Hsp90aa1	Dkc1
Dkc1	Hsp90aa1	10090.ENSMUSP00000033776	10090.ENSMUSP00000091921	0.041	0	0	0	0.101	0.082	0.676	0	0.709	Hsp90aa1	Dkc1
Dkc1	Eif5b	10090.ENSMUSP00000033776	10090.ENSMUSP00000027252	0.139	0	0	0	0.245	0.402	0	0	0.577	Eif5b	Dkc1
Dkc1	Eif5b	10090.ENSMUSP00000033776	10090.ENSMUSP00000027252	0.139	0	0	0	0.245	0.402	0	0	0.577	Eif5b	Dkc1
Dkc1	Eif5b	10090.ENSMUSP00000033776	10090.ENSMUSP00000027252	0.139	0	0	0	0.245	0.402	0	0	0.577	Eif5b	Dkc1
Dkc1	Hnrnpc	10090.ENSMUSP00000033776	10090.ENSMUSP00000107237	0	0	0	0	0.178	0.137	0.905	0	0.927	Hnrnpc	Dkc1
Dkc1	Hnrnpc	10090.ENSMUSP00000033776	10090.ENSMUSP00000107237	0	0	0	0	0.178	0.137	0.905	0	0.927	Hnrnpc	Dkc1
Dkc1	Hnrnpc	10090.ENSMUSP00000033776	10090.ENSMUSP00000107237	0	0	0	0	0.178	0.137	0.905	0	0.927	Hnrnpc	Dkc1
Dkc1	Eif5b	10090.ENSMUSP00000033776	10090.ENSMUSP00000027252	0.139	0	0	0	0.245	0.402	0	0	0.577	Eif5b	Dkc1
Dkc1	Eif5b	10090.ENSMUSP00000033776	10090.ENSMUSP00000027252	0.139	0	0	0	0.245	0.402	0	0	0.577	Eif5b	Dkc1
Dkc1	Eif5b	10090.ENSMUSP00000033776	10090.ENSMUSP00000027252	0.139	0	0	0	0.245	0.402	0	0	0.577	Eif5b	Dkc1
Dkc1	Ptges3	10090.ENSMUSP00000033776	10090.ENSMUSP00000050292	0	0	0	0	0.154	0.143	0.905	0	0.925	Ptges3	Dkc1
Dkc1	Ptges3	10090.ENSMUSP00000033776	10090.ENSMUSP00000050292	0	0	0	0	0.154	0.143	0.905	0	0.925	Ptges3	Dkc1
Dkc1	Ptges3	10090.ENSMUSP00000033776	10090.ENSMUSP00000050292	0	0	0	0	0.154	0.143	0.905	0	0.925	Ptges3	Dkc1
Dkc1	Dnajc2	10090.ENSMUSP00000033776	10090.ENSMUSP00000030771	0	0	0	0	0.571	0	0	0	0.571	Dnajc2	Dkc1
Dkc1	Dnajc2	10090.ENSMUSP00000033776	10090.ENSMUSP00000030771	0	0	0	0	0.571	0	0	0	0.571	Dnajc2	Dkc1
Dkc1	Dnajc2	10090.ENSMUSP00000033776	10090.ENSMUSP00000030771	0	0	0	0	0.571	0	0	0	0.571	Dnajc2	Dkc1
Dkc1	Nolc1	10090.ENSMUSP00000033776	10090.ENSMUSP00000128331	0	0	0	0	0.859	0.479	0.36	0	0.949	Nolc1	Dkc1
Dkc1	Nolc1	10090.ENSMUSP00000033776	10090.ENSMUSP00000128331	0	0	0	0	0.859	0.479	0.36	0	0.949	Nolc1	Dkc1
Dkc1	Nolc1	10090.ENSMUSP00000033776	10090.ENSMUSP00000128331	0	0	0	0	0.859	0.479	0.36	0	0.949	Nolc1	Dkc1
Dkc1	Nop56	10090.ENSMUSP00000033776	10090.ENSMUSP00000099487	0.111	0	0	0	0.899	0.905	0.72	0	0.997	Nop56	Dkc1
Dkc1	Nop56	10090.ENSMUSP00000033776	10090.ENSMUSP00000099487	0.111	0	0	0	0.899	0.905	0.72	0	0.997	Nop56	Dkc1
Dkc1	Nop56	10090.ENSMUSP00000033776	10090.ENSMUSP00000099487	0.111	0	0	0	0.899	0.905	0.72	0	0.997	Nop56	Dkc1
Dkc1	Rplp0	10090.ENSMUSP00000033776	10090.ENSMUSP00000083705	0.058	0	0	0	0.32	0.256	0	0	0.481	Rplp0	Dkc1
Dkc1	Rplp0	10090.ENSMUSP00000033776	10090.ENSMUSP00000083705	0.058	0	0	0	0.32	0.256	0	0	0.481	Rplp0	Dkc1
Dkc1	Rplp0	10090.ENSMUSP00000033776	10090.ENSMUSP00000083705	0.058	0	0	0	0.32	0.256	0	0	0.481	Rplp0	Dkc1
Dkc1	Eif3c	10090.ENSMUSP00000033776	10090.ENSMUSP00000032992	0	0	0	0	0.449	0.198	0	0	0.539	Eif3c	Dkc1
Dkc1	Eif3c	10090.ENSMUSP00000033776	10090.ENSMUSP00000032992	0	0	0	0	0.449	0.198	0	0	0.539	Eif3c	Dkc1
Dkc1	Eif3c	10090.ENSMUSP00000033776	10090.ENSMUSP00000032992	0	0	0	0	0.449	0.198	0	0	0.539	Eif3c	Dkc1
Dkc1	Hsp90ab1	10090.ENSMUSP00000033776	10090.ENSMUSP00000024739	0.041	0	0	0	0.092	0.082	0.547	0	0.589	Hsp90ab1	Dkc1
Dkc1	Hsp90ab1	10090.ENSMUSP00000033776	10090.ENSMUSP00000024739	0.041	0	0	0	0.092	0.082	0.547	0	0.589	Hsp90ab1	Dkc1
Dkc1	Hsp90ab1	10090.ENSMUSP00000033776	10090.ENSMUSP00000024739	0.041	0	0	0	0.092	0.082	0.547	0	0.589	Hsp90ab1	Dkc1
Dkc1	Top2b	10090.ENSMUSP00000033776	10090.ENSMUSP00000017629	0.127	0	0	0	0.066	0.35	0	0	0.423	Top2b	Dkc1
Dkc1	Top2b	10090.ENSMUSP00000033776	10090.ENSMUSP00000017629	0.127	0	0	0	0.066	0.35	0	0	0.423	Top2b	Dkc1
Dkc1	Top2b	10090.ENSMUSP00000033776	10090.ENSMUSP00000017629	0.127	0	0	0	0.066	0.35	0	0	0.423	Top2b	Dkc1
Dkc1	Hsp90aa1	10090.ENSMUSP00000033776	10090.ENSMUSP00000091921	0.041	0	0	0	0.101	0.082	0.676	0	0.709	Hsp90aa1	Dkc1
Dkc1	Hsp90aa1	10090.ENSMUSP00000033776	10090.ENSMUSP00000091921	0.041	0	0	0	0.101	0.082	0.676	0	0.709	Hsp90aa1	Dkc1
Dkc1	Hsp90aa1	10090.ENSMUSP00000033776	10090.ENSMUSP00000091921	0.041	0	0	0	0.101	0.082	0.676	0	0.709	Hsp90aa1	Dkc1
Dkc1	Dnajc2	10090.ENSMUSP00000033776	10090.ENSMUSP00000030771	0	0	0	0	0.571	0	0	0	0.571	Dnajc2	Dkc1
Dkc1	Dnajc2	10090.ENSMUSP00000033776	10090.ENSMUSP00000030771	0	0	0	0	0.571	0	0	0	0.571	Dnajc2	Dkc1
Dkc1	Dnajc2	10090.ENSMUSP00000033776	10090.ENSMUSP00000030771	0	0	0	0	0.571	0	0	0	0.571	Dnajc2	Dkc1
Dkc1	Ncl	10090.ENSMUSP00000033776	10090.ENSMUSP00000027438	0	0	0	0	0.442	0.159	0.676	0	0.834	Ncl	Dkc1
Dkc1	Ncl	10090.ENSMUSP00000033776	10090.ENSMUSP00000027438	0	0	0	0	0.442	0.159	0.676	0	0.834	Ncl	Dkc1
Dkc1	Ncl	10090.ENSMUSP00000033776	10090.ENSMUSP00000027438	0	0	0	0	0.442	0.159	0.676	0	0.834	Ncl	Dkc1
Dkc1	Hnrnpc	10090.ENSMUSP00000033776	10090.ENSMUSP00000107237	0	0	0	0	0.178	0.137	0.905	0	0.927	Hnrnpc	Dkc1
Dkc1	Hnrnpc	10090.ENSMUSP00000033776	10090.ENSMUSP00000107237	0	0	0	0	0.178	0.137	0.905	0	0.927	Hnrnpc	Dkc1
Dkc1	Hnrnpc	10090.ENSMUSP00000033776	10090.ENSMUSP00000107237	0	0	0	0	0.178	0.137	0.905	0	0.927	Hnrnpc	Dkc1
Dkc1	Rplp0	10090.ENSMUSP00000033776	10090.ENSMUSP00000083705	0.058	0	0	0	0.32	0.256	0	0	0.481	Rplp0	Dkc1
Dkc1	Rplp0	10090.ENSMUSP00000033776	10090.ENSMUSP00000083705	0.058	0	0	0	0.32	0.256	0	0	0.481	Rplp0	Dkc1
Dkc1	Rplp0	10090.ENSMUSP00000033776	10090.ENSMUSP00000083705	0.058	0	0	0	0.32	0.256	0	0	0.481	Rplp0	Dkc1
Dkc1	Eif4b	10090.ENSMUSP00000033776	10090.ENSMUSP00000127774	0	0	0	0	0.803	0.137	0.287	0	0.868	Eif4b	Dkc1
Dkc1	Eif4b	10090.ENSMUSP00000033776	10090.ENSMUSP00000127774	0	0	0	0	0.803	0.137	0.287	0	0.868	Eif4b	Dkc1
Dkc1	Eif4b	10090.ENSMUSP00000033776	10090.ENSMUSP00000127774	0	0	0	0	0.803	0.137	0.287	0	0.868	Eif4b	Dkc1
Dkc1	Hsp90aa1	10090.ENSMUSP00000033776	10090.ENSMUSP00000091921	0.041	0	0	0	0.101	0.082	0.676	0	0.709	Hsp90aa1	Dkc1
Dkc1	Hsp90aa1	10090.ENSMUSP00000033776	10090.ENSMUSP00000091921	0.041	0	0	0	0.101	0.082	0.676	0	0.709	Hsp90aa1	Dkc1
Dkc1	Hsp90aa1	10090.ENSMUSP00000033776	10090.ENSMUSP00000091921	0.041	0	0	0	0.101	0.082	0.676	0	0.709	Hsp90aa1	Dkc1
Dkc1	Eif5b	10090.ENSMUSP00000033776	10090.ENSMUSP00000027252	0.139	0	0	0	0.245	0.402	0	0	0.577	Eif5b	Dkc1
Dkc1	Eif5b	10090.ENSMUSP00000033776	10090.ENSMUSP00000027252	0.139	0	0	0	0.245	0.402	0	0	0.577	Eif5b	Dkc1
Dkc1	Eif5b	10090.ENSMUSP00000033776	10090.ENSMUSP00000027252	0.139	0	0	0	0.245	0.402	0	0	0.577	Eif5b	Dkc1
Dkc1	Eif5b	10090.ENSMUSP00000033776	10090.ENSMUSP00000027252	0.139	0	0	0	0.245	0.402	0	0	0.577	Eif5b	Dkc1
Dkc1	Eif5b	10090.ENSMUSP00000033776	10090.ENSMUSP00000027252	0.139	0	0	0	0.245	0.402	0	0	0.577	Eif5b	Dkc1
Dkc1	Eif5b	10090.ENSMUSP00000033776	10090.ENSMUSP00000027252	0.139	0	0	0	0.245	0.402	0	0	0.577	Eif5b	Dkc1
Dkc1	Eif3b	10090.ENSMUSP00000033776	10090.ENSMUSP00000098076	0	0	0	0	0.807	0.402	0	0	0.879	Eif3b	Dkc1
Dkc1	Eif3b	10090.ENSMUSP00000033776	10090.ENSMUSP00000098076	0	0	0	0	0.807	0.402	0	0	0.879	Eif3b	Dkc1
Dkc1	Eif3b	10090.ENSMUSP00000033776	10090.ENSMUSP00000098076	0	0	0	0	0.807	0.402	0	0	0.879	Eif3b	Dkc1
Dkc1	Ncl	10090.ENSMUSP00000033776	10090.ENSMUSP00000027438	0	0	0	0	0.442	0.159	0.676	0	0.834	Ncl	Dkc1
Dkc1	Ncl	10090.ENSMUSP00000033776	10090.ENSMUSP00000027438	0	0	0	0	0.442	0.159	0.676	0	0.834	Ncl	Dkc1
Dkc1	Ncl	10090.ENSMUSP00000033776	10090.ENSMUSP00000027438	0	0	0	0	0.442	0.159	0.676	0	0.834	Ncl	Dkc1
Dkc1	Eif5b	10090.ENSMUSP00000033776	10090.ENSMUSP00000027252	0.139	0	0	0	0.245	0.402	0	0	0.577	Eif5b	Dkc1
Dkc1	Eif5b	10090.ENSMUSP00000033776	10090.ENSMUSP00000027252	0.139	0	0	0	0.245	0.402	0	0	0.577	Eif5b	Dkc1
Dkc1	Eif5b	10090.ENSMUSP00000033776	10090.ENSMUSP00000027252	0.139	0	0	0	0.245	0.402	0	0	0.577	Eif5b	Dkc1
Dkc1	Hnrnpa3	10090.ENSMUSP00000033776	10090.ENSMUSP00000107595	0	0	0	0	0.189	0.137	0.287	0	0.457	Hnrnpa3	Dkc1
Dkc1	Hnrnpa3	10090.ENSMUSP00000033776	10090.ENSMUSP00000107595	0	0	0	0	0.189	0.137	0.287	0	0.457	Hnrnpa3	Dkc1
Dkc1	Hnrnpa3	10090.ENSMUSP00000033776	10090.ENSMUSP00000107595	0	0	0	0	0.189	0.137	0.287	0	0.457	Hnrnpa3	Dkc1
Dkc1	Pabpc1	10090.ENSMUSP00000033776	10090.ENSMUSP00000001809	0	0	0	0	0.224	0.24	0.386	0	0.606	Pabpc1	Dkc1
Dkc1	Pabpc1	10090.ENSMUSP00000033776	10090.ENSMUSP00000001809	0	0	0	0	0.224	0.24	0.386	0	0.606	Pabpc1	Dkc1
Dkc1	Pabpc1	10090.ENSMUSP00000033776	10090.ENSMUSP00000001809	0	0	0	0	0.224	0.24	0.386	0	0.606	Pabpc1	Dkc1
Dkc1	Ncl	10090.ENSMUSP00000033776	10090.ENSMUSP00000027438	0	0	0	0	0.442	0.159	0.676	0	0.834	Ncl	Dkc1
Dkc1	Ncl	10090.ENSMUSP00000033776	10090.ENSMUSP00000027438	0	0	0	0	0.442	0.159	0.676	0	0.834	Ncl	Dkc1
Dkc1	Ncl	10090.ENSMUSP00000033776	10090.ENSMUSP00000027438	0	0	0	0	0.442	0.159	0.676	0	0.834	Ncl	Dkc1
Dkc1	Eif3c	10090.ENSMUSP00000033776	10090.ENSMUSP00000032992	0	0	0	0	0.449	0.198	0	0	0.539	Eif3c	Dkc1
Dkc1	Eif3c	10090.ENSMUSP00000033776	10090.ENSMUSP00000032992	0	0	0	0	0.449	0.198	0	0	0.539	Eif3c	Dkc1
Dkc1	Eif3c	10090.ENSMUSP00000033776	10090.ENSMUSP00000032992	0	0	0	0	0.449	0.198	0	0	0.539	Eif3c	Dkc1
Dkc1	Ptges3	10090.ENSMUSP00000033776	10090.ENSMUSP00000050292	0	0	0	0	0.154	0.143	0.905	0	0.925	Ptges3	Dkc1
Dkc1	Ptges3	10090.ENSMUSP00000033776	10090.ENSMUSP00000050292	0	0	0	0	0.154	0.143	0.905	0	0.925	Ptges3	Dkc1
Dkc1	Ptges3	10090.ENSMUSP00000033776	10090.ENSMUSP00000050292	0	0	0	0	0.154	0.143	0.905	0	0.925	Ptges3	Dkc1
Dkc1	Mybbp1a	10090.ENSMUSP00000033776	10090.ENSMUSP00000044827	0	0	0	0	0.701	0	0	0	0.701	Mybbp1a	Dkc1
Dkc1	Mybbp1a	10090.ENSMUSP00000033776	10090.ENSMUSP00000044827	0	0	0	0	0.701	0	0	0	0.701	Mybbp1a	Dkc1
Dkc1	Mybbp1a	10090.ENSMUSP00000033776	10090.ENSMUSP00000044827	0	0	0	0	0.701	0	0	0	0.701	Mybbp1a	Dkc1
Dkc1	Hsp90ab1	10090.ENSMUSP00000033776	10090.ENSMUSP00000024739	0.041	0	0	0	0.092	0.082	0.547	0	0.589	Hsp90ab1	Dkc1
Dkc1	Hsp90ab1	10090.ENSMUSP00000033776	10090.ENSMUSP00000024739	0.041	0	0	0	0.092	0.082	0.547	0	0.589	Hsp90ab1	Dkc1
Dkc1	Hsp90ab1	10090.ENSMUSP00000033776	10090.ENSMUSP00000024739	0.041	0	0	0	0.092	0.082	0.547	0	0.589	Hsp90ab1	Dkc1
Dkc1	Eif3c	10090.ENSMUSP00000033776	10090.ENSMUSP00000032992	0	0	0	0	0.449	0.198	0	0	0.539	Eif3c	Dkc1
Dkc1	Eif3c	10090.ENSMUSP00000033776	10090.ENSMUSP00000032992	0	0	0	0	0.449	0.198	0	0	0.539	Eif3c	Dkc1
Dkc1	Eif3c	10090.ENSMUSP00000033776	10090.ENSMUSP00000032992	0	0	0	0	0.449	0.198	0	0	0.539	Eif3c	Dkc1
Dkc1	Eif3b	10090.ENSMUSP00000033776	10090.ENSMUSP00000098076	0	0	0	0	0.807	0.402	0	0	0.879	Eif3b	Dkc1
Dkc1	Eif3b	10090.ENSMUSP00000033776	10090.ENSMUSP00000098076	0	0	0	0	0.807	0.402	0	0	0.879	Eif3b	Dkc1
Dkc1	Eif3b	10090.ENSMUSP00000033776	10090.ENSMUSP00000098076	0	0	0	0	0.807	0.402	0	0	0.879	Eif3b	Dkc1
Dkc1	Gnl1	10090.ENSMUSP00000033776	10090.ENSMUSP00000084450	0.042	0	0	0	0.245	0.262	0	0	0.419	Gnl1	Dkc1
Dkc1	Gnl1	10090.ENSMUSP00000033776	10090.ENSMUSP00000084450	0.042	0	0	0	0.245	0.262	0	0	0.419	Gnl1	Dkc1
Dkc1	Gnl1	10090.ENSMUSP00000033776	10090.ENSMUSP00000084450	0.042	0	0	0	0.245	0.262	0	0	0.419	Gnl1	Dkc1
Dkc1	Eif3b	10090.ENSMUSP00000033776	10090.ENSMUSP00000098076	0	0	0	0	0.807	0.402	0	0	0.879	Eif3b	Dkc1
